01:42:52:642532|0313-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.cat.insight.guice.InsightOutputWriterModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:642849|0310-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.cat.insight.guice.InsightSchedulerModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:643211|0313-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.cat.insight.guice.InsightFileExporterModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:643500|0334-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.cat.insight.impl.export.prometheus.tinyhttp.guice.TinyHttpModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:643808|0311-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.cat.insight.guice.InsightPrometheusModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:644122|0302-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.cat.insight.impl.private_guice.a} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:644440|0301-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.cat.insight.guice.InsightModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:644730|0324-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.service_manager.guice.ServiceManager4InsightModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:645068|0323-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.readiness.guice.ReadinessCalculatorStrategyModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:645691|0305-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.readiness.guice.ReadinessModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:646182|0330-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.service_manager.guice.ServiceManager2ReadinessUnitModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:646616|0325-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.service_manager.guice.ServiceManagerPublisherModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:647033|0316-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.service_manager.guice.ServiceManagerModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:647468|0347-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.dependency_manager.providers.guice.ServiceManagerDependencyProviderModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:647856|0308-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.talk.metadata.guice.TalkMetadataModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:648325|0308-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.talk.api.guice.TalkIdentifiablesModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:648719|0289-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.talk.convert.impl.f} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:649116|0306-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.talk.convert.guice.TalkConvertModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:650127|0313-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.talk.ionbus.guice.DefaultPlatformInfoModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:650669|0318-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.talk.ionbus.guice.DefaultTalkConfigurationModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:651099|0309-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.jmix.logging.guice.JMIXLogAdapterModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:652658|0305-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.jmix.guice.ParamGeneratorUtilModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:652955|0295-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.jmix.guice.PlatformModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:653507|0295-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.talk.api.guice.TalkModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:654218|0289-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.talk.ionbus.guice.a} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:654884|0304-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.talk.ionbus.guice.TalkIonBusModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:655377|0293-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.activity.bondprice.BondPriceModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:655987|0300-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.applicationserver.impl.g$4} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:656213|0300-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.applicationserver.impl.g$7} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:656847|0313-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.applicationserver.plugins.config.impl.j} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:657142|0326-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.applicationserver.impl.BootPerformRegistrationModule} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:657388|0298-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.applicationserver.impl.a} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:657577|0300-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.applicationserver.impl.g$5} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:657747|0300-00076:BOOT: Service Manager {INFO} Action {Module} Class {com.iontrading.isf.applicationserver.impl.g$6} Path {file:/C:/Users/avirat.sharma/OneDrive%20-%20ION/Desktop/Work/LDP-Practice/LDP_Onboarding_Assignment/COOL_Onboarding_Activity/target/COOL_Onboarding_Activity-1.0-SNAPSHOT.jar} Version {null}
01:42:52:657809|0068-00076:BOOT: Service Manager {INFO} Action {Starting} RunPhase {INIT}
01:42:52:662406|0166-00076:BOOT: ServiceContainer {INFO} Action {Starting service} Service {ION20DirectExecutorInitialization} Tag {ION20/ION20DirectExecutorInitialization} BlockedBy {[]}
01:42:52:662467|0150-00076:BOOT: ServiceContainer {INFO} Action {Service started} Service {ION20DirectExecutorInitialization} Tag {ION20/ION20DirectExecutorInitialization}
01:42:52:673858|0148-00076:BOOT: ServiceContainer {INFO} Action {Starting service} Service {ExecutorsRegistryService} Tag {ION20/ExecutorsRegistryService} BlockedBy {[]}
01:42:52:673904|0132-00076:BOOT: ServiceContainer {INFO} Action {Service started} Service {ExecutorsRegistryService} Tag {ION20/ExecutorsRegistryService}
01:42:52:677898|0153-00076:BOOT: ServiceContainer {INFO} Action {Starting service} Service {Executors Monitoring Service} Tag {ION20/ExecutorMonitoringService} BlockedBy {[]}
01:42:52:678301|0191-00076:EXECUTORS_MONITORING: Executors monitoring {INFO} Action {Configuration} Enabled {true} PollInterval {60} WarningThreshold {120} StackDumpInterval {3600} ShowLockedSynchronizers {false}
01:42:52:683846|0137-00076:BOOT: ServiceContainer {INFO} Action {Service started} Service {Executors Monitoring Service} Tag {ION20/ExecutorMonitoringService}
01:42:52:692927|0167-00076:CONCURRENT: ExecutorsRegistry {INFO} Action {Added Executor service} Name {DEFAULT} CorePoolSize {22} MaxPoolSize {22} KeepaliveTime {0} MonitoringEnabled {true}
01:42:52:701009|0081-00076:GlobalStats: {INFO} Action {Added StatsHandler} Name {ResourceProbesTracer}
01:42:52:702006|0282-00076:STATS.ION20_EXECUTORS: {INFO} Action {Adding new resource type schema} ResourceType {ION20_EXECUTORS} Schema {<resource name> {<PendingRequestCount> <DeltaRequestReceivedCount> <DeltaRequestCompletedCount> <DeltaUsedTimeMS> <DeltaAvailableTimeMS> <DeltaSaturationPercentage>}}
01:42:52:704910|0158-00076:BOOT: ServiceContainer {INFO} Action {Starting service} Service {Dependency Manager Registrator} Tag {ION20/DependencyManagerRegistrator} BlockedBy {[]}
01:42:52:706130|0172-00076:CONCURRENT: ExecutorsRegistry {INFO} Action {Added Executor service} Name {NOTIFICATION} CorePoolSize {22} MaxPoolSize {22} KeepaliveTime {0} MonitoringEnabled {true}
01:42:52:706493|0142-00076:BOOT: ServiceContainer {INFO} Action {Service started} Service {Dependency Manager Registrator} Tag {ION20/DependencyManagerRegistrator}
01:42:52:714743|0156-00076:BOOT: ServiceContainer {INFO} Action {Starting service} Service {FileExporterInitiatorService} Tag {ION20/FileExporterInitiatorService} BlockedBy {[]}
01:42:52:714849|0092-00076:Insight: FileExporterInitiatorService {INFO} Action {Activating Insight File Exporter}
01:42:52:719592|0140-00076:BOOT: ServiceContainer {INFO} Action {Service started} Service {FileExporterInitiatorService} Tag {ION20/FileExporterInitiatorService}
01:42:52:721342|0168-00076:BOOT: ServiceContainer {INFO} Action {Starting service} Service {PrometheusExporterInitiatorService} Tag {ION20/PrometheusExporterInitiatorService} BlockedBy {[]}
01:42:52:721391|0142-00076:Insight: PrometheusExporterInitiatorService {INFO} Action {Insight Prometheus HTTP endpoint not enabled} InsightEnabled {true} Port {-1}
01:42:52:721404|0152-00076:BOOT: ServiceContainer {INFO} Action {Service started} Service {PrometheusExporterInitiatorService} Tag {ION20/PrometheusExporterInitiatorService}
01:42:52:724121|0146-00076:BOOT: ServiceContainer {INFO} Action {Starting service} Service {ServiceManagerLifeCycle} Tag {ION20/ServiceManagerLifeCycle} BlockedBy {[]}
01:42:52:724955|0144-00076:SERVICEMANAGER: BusListener {INFO} Action {Storing service record} Service {EUR.SERVICE_DICTIONARY.__SYSTEM_dh.ION_PasswordAuthentication}
01:42:52:725319|0097-00076:SERVICEMANAGER: Service management {INFO} Action {Service exposed} ServiceId {KafkaService}
01:42:52:880045|0125-00076:SERVICEMANAGER: BusListener {INFO} Action {Storing service record} Service {ALL.SERVICE_DICTIONARY.SOURCE.KafkaService}
01:42:52:883269|0130-00076:BOOT: ServiceContainer {INFO} Action {Service started} Service {ServiceManagerLifeCycle} Tag {ION20/ServiceManagerLifeCycle}
01:42:52:886818|0166-00076:BOOT: ServiceContainer {INFO} Action {Starting service} Service {DaemonServiceAvailabilityProvider} Tag {ION20/DaemonServiceAvailabilityProvider} BlockedBy {[]}
01:42:52:894653|0179-00079:Insight: MetricSetRegistry {INFO} Action {Create Metric Set} Name {service_dictionary/#//service_id/service_source} Labels {{service_id=KafkaService, service_source=SOURCE}}
01:42:52:926720|0227-00076:SERVICEMANAGER: DaemonServiceAvailabilityProvider {INFO} Action {ACTIVATE DAEMON SERVICE} ServiceInfo {com.iontrading.isf.service_manager.impl.daemon_service.a$a@75d59f51[Name=dh,Description=Daemon dh,Source=__SYSTEM_dh]}
01:42:52:926883|0148-00076:SERVICEMANAGER: External Service Manager {INFO} Action {Added External Service} Id {__DAEMON_BUS_SERVICE_} Source {__SYSTEM_dh} Currency {EUR}
01:42:52:926913|0121-00076:SERVICEMANAGER: External Service Manager {INFO} Action {Status change} ServiceId {__DAEMON_BUS_SERVICE_} Active {1}
01:42:52:927051|0150-00076:BOOT: ServiceContainer {INFO} Action {Service started} Service {DaemonServiceAvailabilityProvider} Tag {ION20/DaemonServiceAvailabilityProvider}
01:42:52:927167|0156-00076:BOOT: ServiceContainer {INFO} Action {Starting service} Service {IdentifiableResolverRegistry} Tag {ION20/IdentifiableResolverRegistry} BlockedBy {[]}
01:42:52:927247|0140-00076:BOOT: ServiceContainer {INFO} Action {Service started} Service {IdentifiableResolverRegistry} Tag {ION20/IdentifiableResolverRegistry}
01:42:52:927257|0070-00076:BOOT: Service Manager {INFO} Action {Starting} RunPhase {CONFIG}
01:42:52:927273|0075-00076:BOOT: Service Manager {INFO} Action {Starting} RunPhase {POST_CONFIG}
01:42:52:927437|0069-00076:BOOT: Service Manager {INFO} Action {Starting} RunPhase {START}
01:42:52:927518|0144-00076:BOOT: ServiceContainer {INFO} Action {Starting service} Service {ExternalServiceManager} Tag {ION20/ExternalServiceManager} BlockedBy {[]}
01:42:52:927540|0128-00076:BOOT: ServiceContainer {INFO} Action {Service started} Service {ExternalServiceManager} Tag {ION20/ExternalServiceManager}
01:42:52:935943|0168-00076:CONCURRENT: ExecutorsRegistry {INFO} Action {Added Executor service} Name {FUNCTION} CorePoolSize {22} MaxPoolSize {22} KeepaliveTime {0} MonitoringEnabled {true}
01:42:52:938390|0150-00076:BOOT: ServiceContainer {INFO} Action {Starting service} Service {Talk IonBus Exporter Initializer} Tag {ION20/TalkIonBusExporter} BlockedBy {[]}
01:42:52:951678|2324-00076:TALK.METADATA: MethodMetadataFactory {ERROR} Action {Problem constructing Method Metadata!} Method {com.activity.bondprice.TalkInterface.sendBonds}
java.lang.IllegalArgumentException: Unknown parameter type / Method {com.activity.bondprice.TalkInterface.sendBonds} Index {0} Type {com.activity.bondprice.EnhancedBondPriceBean} Generic Type {class com.activity.bondprice.EnhancedBondPriceBean}
	at com.iontrading.talk.metadata.factory.f.b(MethodMetadataFactoryImpl.java:263)
	at com.iontrading.talk.metadata.factory.f.b(MethodMetadataFactoryImpl.java:184)
	at com.iontrading.talk.metadata.factory.f.b(MethodMetadataFactoryImpl.java:124)
	at com.iontrading.talk.metadata.factory.f.createMetadata(MethodMetadataFactoryImpl.java:74)
	at com.iontrading.isf.metadata.impl.c.createMetadata(MetadataFactoryWrapper.java:56)
	at com.iontrading.isf.metadata.impl.MetadataRegistryImpl.a(MetadataRegistryImpl.java:205)
	at com.iontrading.isf.metadata.impl.MetadataRegistryImpl.getMetadata(MetadataRegistryImpl.java:178)
	at com.iontrading.talk.ionbus.metadata.a.a(JmixFunctionMetadataFactory.java:58)
	at com.iontrading.talk.ionbus.metadata.a.createMetadata(JmixFunctionMetadataFactory.java:39)
	at com.iontrading.isf.metadata.impl.c.createMetadata(MetadataFactoryWrapper.java:56)
	at com.iontrading.isf.metadata.impl.MetadataRegistryImpl.a(MetadataRegistryImpl.java:205)
	at com.iontrading.isf.metadata.impl.MetadataRegistryImpl.getMetadata(MetadataRegistryImpl.java:178)
	at com.iontrading.talk.ionbus.functions.impl.b$1.a(ExporterImpl.java:172)
	at com.iontrading.talk.ionbus.functions.impl.h.a(JmixServiceWrapper.java:58)
	at com.iontrading.talk.ionbus.functions.impl.b.a(ExporterImpl.java:214)
	at com.iontrading.talk.ionbus.functions.impl.b.exportFunctions(ExporterImpl.java:155)
	at com.iontrading.talk.ionbus.functions.impl.b.start(ExporterImpl.java:240)
	at com.iontrading.isf.boot.impl.a.start(BootServiceWrapper.java:65)
	at com.iontrading.isf.boot.impl.ServicesContainerImpl.startService(ServicesContainerImpl.java:42)
	at com.iontrading.isf.boot.impl.b.start(BootServices.java:75)
	at com.iontrading.isf.applicationserver.impl.d.a(ISFAppBuilder.java:40)
	at com.iontrading.isf.applicationserver.impl.ISFBootstrap$1.a(ISFBootstrap.java:141)
	at java.base/java.lang.Thread.run(Thread.java:1575)

01:42:52:951909|2313-00076:BOOT: ServiceContainer {FATAL} Action {ERROR Starting service} Service {Talk IonBus Exporter Initializer} Tag {ION20/TalkIonBusExporter}
java.lang.IllegalArgumentException: Unknown parameter type / Method {com.activity.bondprice.TalkInterface.sendBonds} Index {0} Type {com.activity.bondprice.EnhancedBondPriceBean} Generic Type {class com.activity.bondprice.EnhancedBondPriceBean}
	at com.iontrading.talk.metadata.factory.f.b(MethodMetadataFactoryImpl.java:263)
	at com.iontrading.talk.metadata.factory.f.b(MethodMetadataFactoryImpl.java:184)
	at com.iontrading.talk.metadata.factory.f.b(MethodMetadataFactoryImpl.java:124)
	at com.iontrading.talk.metadata.factory.f.createMetadata(MethodMetadataFactoryImpl.java:74)
	at com.iontrading.isf.metadata.impl.c.createMetadata(MetadataFactoryWrapper.java:56)
	at com.iontrading.isf.metadata.impl.MetadataRegistryImpl.a(MetadataRegistryImpl.java:205)
	at com.iontrading.isf.metadata.impl.MetadataRegistryImpl.getMetadata(MetadataRegistryImpl.java:178)
	at com.iontrading.talk.ionbus.metadata.a.a(JmixFunctionMetadataFactory.java:58)
	at com.iontrading.talk.ionbus.metadata.a.createMetadata(JmixFunctionMetadataFactory.java:39)
	at com.iontrading.isf.metadata.impl.c.createMetadata(MetadataFactoryWrapper.java:56)
	at com.iontrading.isf.metadata.impl.MetadataRegistryImpl.a(MetadataRegistryImpl.java:205)
	at com.iontrading.isf.metadata.impl.MetadataRegistryImpl.getMetadata(MetadataRegistryImpl.java:178)
	at com.iontrading.talk.ionbus.functions.impl.b$1.a(ExporterImpl.java:172)
	at com.iontrading.talk.ionbus.functions.impl.h.a(JmixServiceWrapper.java:58)
	at com.iontrading.talk.ionbus.functions.impl.b.a(ExporterImpl.java:214)
	at com.iontrading.talk.ionbus.functions.impl.b.exportFunctions(ExporterImpl.java:155)
	at com.iontrading.talk.ionbus.functions.impl.b.start(ExporterImpl.java:240)
	at com.iontrading.isf.boot.impl.a.start(BootServiceWrapper.java:65)
	at com.iontrading.isf.boot.impl.ServicesContainerImpl.startService(ServicesContainerImpl.java:42)
	at com.iontrading.isf.boot.impl.b.start(BootServices.java:75)
	at com.iontrading.isf.applicationserver.impl.d.a(ISFAppBuilder.java:40)
	at com.iontrading.isf.applicationserver.impl.ISFBootstrap$1.a(ISFBootstrap.java:141)
	at java.base/java.lang.Thread.run(Thread.java:1575)

01:42:52:952057|2630-00076:APP: Application {ERROR} Action {Boot Service error}
com.iontrading.isf.boot.spi.a: java.lang.IllegalArgumentException: Unknown parameter type / Method {com.activity.bondprice.TalkInterface.sendBonds} Index {0} Type {com.activity.bondprice.EnhancedBondPriceBean} Generic Type {class com.activity.bondprice.EnhancedBondPriceBean}
	at com.iontrading.isf.boot.impl.ServicesContainerImpl.startService(ServicesContainerImpl.java:47)
	at com.iontrading.isf.boot.impl.b.start(BootServices.java:75)
	at com.iontrading.isf.applicationserver.impl.d.a(ISFAppBuilder.java:40)
	at com.iontrading.isf.applicationserver.impl.ISFBootstrap$1.a(ISFBootstrap.java:141)
	at java.base/java.lang.Thread.run(Thread.java:1575)
Caused by: java.lang.IllegalArgumentException: Unknown parameter type / Method {com.activity.bondprice.TalkInterface.sendBonds} Index {0} Type {com.activity.bondprice.EnhancedBondPriceBean} Generic Type {class com.activity.bondprice.EnhancedBondPriceBean}
	at com.iontrading.talk.metadata.factory.f.b(MethodMetadataFactoryImpl.java:263)
	at com.iontrading.talk.metadata.factory.f.b(MethodMetadataFactoryImpl.java:184)
	at com.iontrading.talk.metadata.factory.f.b(MethodMetadataFactoryImpl.java:124)
	at com.iontrading.talk.metadata.factory.f.createMetadata(MethodMetadataFactoryImpl.java:74)
	at com.iontrading.isf.metadata.impl.c.createMetadata(MetadataFactoryWrapper.java:56)
	at com.iontrading.isf.metadata.impl.MetadataRegistryImpl.a(MetadataRegistryImpl.java:205)
	at com.iontrading.isf.metadata.impl.MetadataRegistryImpl.getMetadata(MetadataRegistryImpl.java:178)
	at com.iontrading.talk.ionbus.metadata.a.a(JmixFunctionMetadataFactory.java:58)
	at com.iontrading.talk.ionbus.metadata.a.createMetadata(JmixFunctionMetadataFactory.java:39)
	at com.iontrading.isf.metadata.impl.c.createMetadata(MetadataFactoryWrapper.java:56)
	at com.iontrading.isf.metadata.impl.MetadataRegistryImpl.a(MetadataRegistryImpl.java:205)
	at com.iontrading.isf.metadata.impl.MetadataRegistryImpl.getMetadata(MetadataRegistryImpl.java:178)
	at com.iontrading.talk.ionbus.functions.impl.b$1.a(ExporterImpl.java:172)
	at com.iontrading.talk.ionbus.functions.impl.h.a(JmixServiceWrapper.java:58)
	at com.iontrading.talk.ionbus.functions.impl.b.a(ExporterImpl.java:214)
	at com.iontrading.talk.ionbus.functions.impl.b.exportFunctions(ExporterImpl.java:155)
	at com.iontrading.talk.ionbus.functions.impl.b.start(ExporterImpl.java:240)
	at com.iontrading.isf.boot.impl.a.start(BootServiceWrapper.java:65)
	at com.iontrading.isf.boot.impl.ServicesContainerImpl.startService(ServicesContainerImpl.java:42)
	... 4 more

01:42:54:829970|0047-00047:APP: Application {INFO} Action {STOPPING}
01:42:54:830015|0052-00047:BOOT: Service Manager {INFO} Action {Stopping}
01:42:54:830100|0129-00047:BOOT: ServiceContainer {INFO} Action {Stopping service} Service {ExternalServiceManager} Tag {ION20/ExternalServiceManager}
01:42:54:830121|0128-00047:BOOT: ServiceContainer {INFO} Action {Service stopped} Service {ExternalServiceManager} Tag {ION20/ExternalServiceManager}
01:42:54:830141|0141-00047:BOOT: ServiceContainer {INFO} Action {Stopping service} Service {IdentifiableResolverRegistry} Tag {ION20/IdentifiableResolverRegistry}
01:42:54:830152|0140-00047:BOOT: ServiceContainer {INFO} Action {Service stopped} Service {IdentifiableResolverRegistry} Tag {ION20/IdentifiableResolverRegistry}
01:42:54:830164|0151-00047:BOOT: ServiceContainer {INFO} Action {Stopping service} Service {DaemonServiceAvailabilityProvider} Tag {ION20/DaemonServiceAvailabilityProvider}
01:42:54:830172|0150-00047:BOOT: ServiceContainer {INFO} Action {Service stopped} Service {DaemonServiceAvailabilityProvider} Tag {ION20/DaemonServiceAvailabilityProvider}
01:42:54:830397|0131-00047:BOOT: ServiceContainer {INFO} Action {Stopping service} Service {ServiceManagerLifeCycle} Tag {ION20/ServiceManagerLifeCycle}
